Spot_id,YMD,STN_ID,LAT,LON,Average_temperature,Sum_rainfall,Max_rainfall_1H,Max_rainfall_1H_occur_time,Average_humidity,Average_wind_speed
6001,20250501,408,37.58463,127.06036,18.6,22.0,8.5,1336,20.4,1.57.90642158.03.20648172.8180.01206.64.5
6001,20250501,414,37.61134,126.99981,17.8,24.0,10.0,1328,24.5,1.56.72040220.73.02103220.5225.01233.71.7
6001,20250501,424,37.63801,127.00981,17.3,23.0,9.5,1331,28.9,0.58.32259345.52.82300280.4225.00298.74.2
6001,20250502,408,37.58463,127.06036,19.0,-99.9,-99.9,1,29.4,2.48.81302325.04.51125340.8270.02283.64.5
6001,20250502,414,37.61134,126.99981,17.6,-99.9,-99.9,1,30.9,2.412.21547230.05.11344302.2292.51275.71.7
6001,20250502,424,37.63801,127.00981,18.3,-99.9,-99.9,1,29.4,1.89.51101260.64.10459277.4270.01266.34.2
6001,20250503,408,37.58463,127.06036,13.8,7.0,2.0,451,40.9,1.67.21414340.04.31419324.9270.01272.64.5
6001,20250503,414,37.61134,126.99981,12.8,7.0,2.0,434,44.1,1.67.61833206.84.11436312.5292.51271.91.7
6001,20250503,424,37.63801,127.00981,13.6,7.0,2.0,425,46.5,1.18.11336261.33.80000262.8270.01260.84.2
6001,20250504,408,37.58463,127.06036,20.5,-99.9,-99.9,1,19.0,2.515.91414244.06.61330254.7247.51252.44.5
6001,20250504,414,37.61134,126.99981,18.7,-99.9,-99.9,1,21.7,2.313.51154224.35.71203218.6270.02240.71.7
6001,20250504,424,37.63801,127.00981,20.9,-99.9,-99.9,1,20.0,1.17.40001258.34.10005262.0180.00219.94.2
6001,20250505,408,37.58463,127.06036,15.3,-99.9,-99.9,1,48.0,1.68.1141528.04.6141616.745.0150.54.5
6001,20250505,414,37.61134,126.99981,14.1,-99.9,-99.9,1,49.4,1.67.7143762.24.4143863.145.0133.51.7
6001,20250505,424,37.63801,127.00981,14.8,-99.9,-99.9,1,50.3,0.77.1140032.03.3140165.9292.50319.84.2
6001,20250506,408,37.58463,127.06036,20.1,-99.9,-99.9,1,33.4,1.57.21803320.03.71756326.445.00320.84.5
6001,20250506,414,37.61134,126.99981,18.8,-99.9,-99.9,1,35.0,1.87.91735298.84.72008300.9315.00302.91.7
6001,20250506,424,37.63801,127.00981,19.4,-99.9,-99.9,1,34.6,1.37.41829250.24.41931266.9270.01283.74.2
6001,20250507,408,37.58463,127.06036,21.5,-99.9,-99.9,1,33.9,1.67.41604253.03.51411242.6247.51245.34.5
6001,20250507,414,37.61134,126.99981,20.3,-99.9,-99.9,1,36.5,1.78.61648227.93.91054182.2247.51236.11.7
6001,20250507,424,37.63801,127.00981,20.7,-99.9,-99.9,1,35.2,1.07.41629294.33.71647268.3225.00245.04.2
6001,20250508,408,37.58463,127.06036,25.1,-99.9,-99.9,1,23.5,1.39.11411180.04.41819259.845.00204.54.5
6001,20250508,414,37.61134,126.99981,24.7,-99.9,-99.9,1,20.7,1.37.51825251.03.41826285.890.00227.31.7
6001,20250508,424,37.63801,127.00981,24.8,-99.9,-99.9,1,18.9,0.810.21820262.65.11815260.6270.00281.84.2
6001,20250509,408,37.58463,127.06036,18.3,18.0,4.5,1553,46.7,1.78.2141847.03.8134155.245.0148.94.5
6001,20250509,414,37.61134,126.99981,17.2,21.5,4.5,1526,47.8,2.38.4123060.04.9134151.845.0242.41.7
6001,20250509,424,37.63801,127.00981,15.5,23.0,5.0,1540,60.4,0.64.21518334.11.71340313.8270.00285.44.2
6001,20250510,408,37.58463,127.06036,15.2,14.5,3.0,57,87.8,2.69.90254213.04.80822229.4225.02227.94.5
6001,20250510,414,37.61134,126.99981,14.8,21.0,4.5,1134,90.5,3.011.90951230.76.11156227.6225.02222.91.7
6001,20250510,424,37.63801,127.00981,14.6,26.5,5.5,1057,89.8,1.17.21831202.83.10549231.2180.00196.54.2
6001,20250511,408,37.58463,127.06036,20.5,-99.9,-99.9,1,49.6,1.46.61708263.03.41714269.5202.50220.64.5
6001,20250511,414,37.61134,126.99981,19.8,-99.9,-99.9,1,51.4,1.37.91727321.83.71808304.8225.00241.71.7
6001,20250511,424,37.63801,127.00981,20.1,-99.9,-99.9,1,54.1,0.77.11826257.23.71829259.8247.50273.84.2
6001,20250512,408,37.58463,127.06036,24.1,-99.9,-99.9,1,27.3,1.69.21406276.04.31357264.3225.01228.54.5
6001,20250512,414,37.61134,126.99981,22.8,-99.9,-99.9,1,33.2,1.67.71424215.83.91454234.2225.01235.71.7
6001,20250512,424,37.63801,127.00981,23.8,-99.9,-99.9,1,27.7,0.76.41300232.22.61302264.8247.50240.14.2
6001,20250513,408,37.58463,127.06036,26.6,-99.9,-99.9,1,22.0,1.914.31412269.06.51321219.4225.01242.64.5
6001,20250513,414,37.61134,126.99981,25.4,-99.9,-99.9,1,22.8,2.012.61417225.46.01327223.6225.01225.91.7
6001,20250513,424,37.63801,127.00981,26.2,-99.9,-99.9,1,21.8,0.87.31235252.22.41340209.6202.50193.14.2
6001,20250514,408,37.58463,127.06036,27.0,-99.9,-99.9,1,26.7,1.78.31557207.04.11637216.7202.51215.84.5
6001,20250514,414,37.61134,126.99981,26.7,-99.9,-99.9,1,25.6,1.89.31534220.94.21230218.9225.01221.41.7
6001,20250514,424,37.63801,127.00981,26.5,-99.9,-99.9,1,26.9,0.96.31256232.23.21557262.7247.50243.04.2
6001,20250515,408,37.58463,127.06036,22.9,2.0,0.5,156,64.0,1.77.20849252.03.50915251.3202.51220.24.5
6001,20250515,414,37.61134,126.99981,22.1,1.5,1.0,842,63.9,1.99.60532238.34.40948225.3225.01230.21.7
6001,20250515,424,37.63801,127.00981,23.2,1.5,0.5,355,63.2,0.64.60917236.61.70918184.5157.50182.74.2
6001,20250516,408,37.58463,127.06036,22.6,42.5,17.5,1733,83.6,1.17.91602190.03.3215139.945.0032.54.5
6001,20250516,414,37.61134,126.99981,21.4,50.5,12.5,1658,84.3,1.26.71430223.53.6215143.445.0022.41.7
6001,20250516,424,37.63801,127.00981,21.8,53.5,11.0,1704,89.7,0.57.51553351.93.01543270.6292.50319.14.2
6001,20250517,408,37.58463,127.06036,25.7,3.0,3.0,1829,53.0,1.910.21846238.04.91617236.2225.01233.34.5
6001,20250517,414,37.61134,126.99981,23.8,3.5,3.5,1820,57.3,2.211.21854260.15.81804231.3225.01229.61.7
6001,20250517,424,37.63801,127.00981,25.5,7.0,6.5,1817,54.4,1.010.11537260.23.81857242.2225.00218.14.2
6001,20250518,408,37.58463,127.06036,21.5,-99.9,-99.9,1,24.0,1.88.71353260.04.11813264.2270.01286.84.5
6001,20250518,414,37.61134,126.99981,20.6,-99.9,-99.9,1,25.8,1.910.01506321.43.80041313.3292.51278.61.7
6001,20250518,424,37.63801,127.00981,21.4,-99.9,-99.9,1,25.9,1.47.31331335.43.61822259.2270.01279.44.2
6001,20250519,408,37.58463,127.06036,21.5,1.5,1.0,2051,41.0,1.98.01518186.04.41238214.5225.01222.84.5
6001,20250519,414,37.61134,126.99981,20.3,2.5,1.0,2101,39.8,2.210.32236233.04.71229224.6225.01228.21.7
6001,20250519,424,37.63801,127.00981,21.1,3.5,1.5,2133,40.6,0.76.51522241.72.71557254.2157.50208.94.2
6001,20250520,408,37.58463,127.06036,28.4,2.5,1.5,100,62.8,1.39.21627217.04.41629235.1225.01231.94.5
6001,20250520,414,37.61134,126.99981,26.4,2.5,1.5,103,67.2,2.69.71606222.34.40603234.6225.02229.41.7
6001,20250520,424,37.63801,127.00981,27.3,3.5,2.0,137,63.9,1.18.11641265.83.21607239.4225.00197.14.2
6001,20250521,408,37.58463,127.06036,31.0,-99.9,-99.9,1,48.9,1.25.61733246.03.01738253.0247.50261.84.5
6001,20250521,414,37.61134,126.99981,30.3,-99.9,-99.9,1,47.4,1.66.11849326.13.51849308.5270.01274.31.7
6001,20250521,424,37.63801,127.00981,30.5,-99.9,-99.9,1,50.8,1.28.21829246.83.91831261.2247.50277.94.2
6001,20250522,408,37.58463,127.06036,28.4,0.5,0.5,554,35.8,1.67.11523149.04.0110428.090.0074.14.5
6001,20250522,414,37.61134,126.99981,27.9,-99.9,-99.9,1,36.3,1.86.7214760.13.2214847.867.5147.41.7
6001,20250522,424,37.63801,127.00981,29.2,-99.9,-99.9,1,32.1,0.95.6112517.92.5054950.9247.50359.24.2
6001,20250523,408,37.58463,127.06036,21.8,1.5,1.0,2144,35.2,1.75.7074363.03.0105775.767.5181.84.5
6001,20250523,414,37.61134,126.99981,21.0,1.0,1.0,2226,33.0,2.37.2112769.83.6111464.145.0168.71.7
6001,20250523,424,37.63801,127.00981,21.9,1.0,1.0,2229,33.7,0.74.6115644.81.51835278.567.5015.74.2
6001,20250524,408,37.58463,127.06036,18.3,4.5,2.5,135,50.9,2.07.2162991.03.9163480.167.5165.14.5
6001,20250524,414,37.61134,126.99981,17.4,4.0,2.0,151,49.3,2.56.8163388.54.1180885.245.0262.21.7
6001,20250524,424,37.63801,127.00981,18.3,4.5,2.0,143,47.8,1.05.0142620.62.21341332.5270.00343.04.2
6001,20250525,408,37.58463,127.06036,23.6,-99.9,-99.9,1,38.8,1.78.61447240.04.01455256.3270.01258.94.5
6001,20250525,414,37.61134,126.99981,21.8,-99.9,-99.9,1,41.7,1.68.91334224.93.91322302.5247.51258.61.7
6001,20250525,424,37.63801,127.00981,22.8,-99.9,-99.9,1,41.3,1.07.21446270.23.41339276.4247.50271.14.2
6001,20250526,408,37.58463,127.06036,26.6,-99.9,-99.9,1,30.1,1.25.71722270.03.01730274.5270.00277.74.5
6001,20250526,414,37.61134,126.99981,25.6,-99.9,-99.9,1,29.2,1.36.41627302.03.31645230.4292.50245.91.7
6001,20250526,424,37.63801,127.00981,26.4,-99.9,-99.9,1,29.1,0.74.71814217.02.51818235.945.00345.64.2
6001,20250527,408,37.58463,127.06036,27.2,-99.9,-99.9,1,30.8,1.46.81847269.03.01716323.7202.50249.94.5
6001,20250527,414,37.61134,126.99981,26.7,-99.9,-99.9,1,29.1,1.37.31548323.43.21557246.6135.00223.11.7
6001,20250527,424,37.63801,127.00981,26.8,-99.9,-99.9,1,32.5,0.87.31821269.02.81856248.4247.50257.44.2
6002,20250501,108,37.57142,126.9658,17.6,21.1,9.0,1237,27.0,2.28.00646110.03.82112200.0230.01189.04.2
6002,20250501,419,37.55236,126.98736,16.5,21.0,8.0,1327,26.7,1.15.90656135.62.62318227.790.00118.33.2
6002,20250501,421,37.54721,127.03885,18.2,19.5,7.0,1350,21.0,1.57.00633164.04.30655155.7157.50183.33.6
6002,20250502,108,37.57142,126.9658,18.5,-99.9,-99.9,0,34.0,3.112.11545230.05.71308290.0250.02266.24.2
6002,20250502,419,37.55236,126.98736,18.4,-99.9,-99.9,1,33.5,2.211.11307321.46.11311300.1247.52246.13.2
6002,20250502,421,37.54721,127.03885,18.6,-99.9,-99.9,1,30.0,2.511.31329345.24.80814293.6247.52273.13.6
6002,20250503,108,37.57142,126.9658,14.0,7.3,2.2,402,47.0,2.39.31544270.05.31552250.0270.01269.34.2
6002,20250503,419,37.55236,126.98736,14.0,8.0,2.5,448,56.4,1.68.61542260.74.21402270.2225.01248.53.2
6002,20250503,421,37.54721,127.03885,14.0,7.5,2.5,501,51.2,1.48.11411323.93.81417339.6225.01246.63.6
6002,20250504,108,37.57142,126.9658,19.9,-99.9,-99.9,0,24.0,2.814.31252270.07.21324250.0250.02246.44.2
6002,20250504,419,37.55236,126.98736,18.6,-99.9,-99.9,1,22.2,2.217.31425243.15.11418219.8225.02226.53.2
6002,20250504,421,37.54721,127.03885,20.4,-99.9,-99.9,1,18.7,2.215.51447273.78.81439262.4225.02245.43.6
6002,20250505,108,37.57142,126.9658,15.0,-99.9,-99.9,0,53.0,2.38.7145520.05.0145550.050.0247.74.2
6002,20250505,419,37.55236,126.98736,13.2,-99.9,-99.9,1,53.8,3.811.4142239.28.6151433.345.0348.13.2
6002,20250505,421,37.54721,127.03885,15.6,-99.9,-99.9,1,46.9,1.68.3151931.04.7140336.445.0161.93.6
6002,20250506,108,37.57142,126.9658,19.5,-99.9,-99.9,0,36.0,2.27.91843270.04.71849250.0270.00296.84.2
6002,20250506,419,37.55236,126.98736,18.3,-99.9,-99.9,1,38.0,3.18.81724327.46.0043246.245.0031.23.2
6002,20250506,421,37.54721,127.03885,20.1,-99.9,-99.9,1,33.0,1.97.81904281.23.91904266.322.50333.33.6
6002,20250507,108,37.57142,126.9658,21.1,-99.9,-99.9,0,39.0,2.28.41554270.05.11619270.0250.01246.74.2
6002,20250507,419,37.55236,126.98736,22.0,-99.9,-99.9,1,35.0,1.57.51659269.13.41656261.2225.01230.33.2
6002,20250507,421,37.54721,127.03885,21.2,-99.9,-99.9,1,33.1,1.67.91719291.54.41721287.8247.51231.73.6
6002,20250508,108,37.57142,126.9658,24.9,-99.9,-99.9,0,24.0,1.87.61801290.04.91752290.0270.00242.24.2
6002,20250508,419,37.55236,126.98736,25.1,-99.9,-99.9,1,25.3,1.68.61828275.83.71826263.4225.00118.63.2
6002,20250508,421,37.54721,127.03885,25.1,-99.9,-99.9,1,22.5,1.29.11837279.63.71811292.3247.50231.43.6
6002,20250509,108,37.57142,126.9658,17.4,17.6,3.6,1439,51.0,3.010.8125570.05.9142150.050.0360.74.2
6002,20250509,419,37.55236,126.98736,17.2,7.5,2.0,1641,39.3,4.115.0141535.17.9141555.567.5461.73.2
6002,20250509,421,37.54721,127.03885,18.2,15.5,3.5,1642,48.5,2.09.3125046.25.4125978.367.5266.53.6
6002,20250510,108,37.57142,126.9658,15.3,14.1,2.7,-235,92.0,3.510.90759230.06.00902230.0200.03208.64.2
6002,20250510,419,37.55236,126.98736,13.8,10.5,2.5,45,100.0,1.57.30620238.82.51144215.5202.51205.13.2
6002,20250510,421,37.54721,127.03885,15.4,9.0,2.0,107,88.1,2.710.10806229.54.80810220.4225.02223.73.6
6002,20250511,108,37.57142,126.9658,20.2,-99.9,-99.9,0,55.0,1.97.61732270.04.71711270.0270.00231.74.2
6002,20250511,419,37.55236,126.98736,20.6,-99.9,-99.9,1,55.7,1.04.81623245.22.4070488.5225.00209.93.2
6002,20250511,421,37.54721,127.03885,21.3,-99.9,-99.9,1,49.3,1.66.61748243.73.51710229.3225.01203.03.6
6002,20250512,108,37.57142,126.9658,23.6,-99.9,-99.9,0,36.0,2.18.81354180.05.71356180.0230.01228.24.2
6002,20250512,419,37.55236,126.98736,23.9,-99.9,-99.9,1,34.5,1.17.81253280.22.7063489.0202.50186.13.2
6002,20250512,421,37.54721,127.03885,23.8,-99.9,-99.9,1,30.5,1.37.51330212.53.91356248.5225.01223.33.6
6002,20250513,108,37.57142,126.9658,25.8,-99.9,-99.9,0,27.0,2.712.61348230.06.51340230.0230.01223.24.2
6002,20250513,419,37.55236,126.98736,25.8,-99.9,-99.9,1,26.2,1.37.81435248.52.41245199.390.00162.83.2
6002,20250513,421,37.54721,127.03885,26.6,-99.9,-99.9,1,22.8,1.513.11414279.74.91438236.3225.01227.63.6
6002,20250514,108,37.57142,126.9658,26.7,-99.9,-99.9,0,31.0,2.49.71548270.05.61551250.0230.01224.84.2
6002,20250514,419,37.55236,126.98736,27.4,-99.9,-99.9,1,29.2,1.05.22206219.52.7082966.8225.00183.13.2
6002,20250514,421,37.54721,127.03885,26.8,-99.9,-99.9,1,27.4,1.38.01555268.03.51246177.7225.01219.23.6
6002,20250515,108,37.57142,126.9658,22.2,1.1,0.4,639,67.0,2.38.10152160.04.40903250.0200.02214.54.2
6002,20250515,419,37.55236,126.98736,23.1,2.0,0.5,325,65.6,0.75.20856238.01.50151160.5202.50201.93.2
6002,20250515,421,37.54721,127.03885,23.4,1.0,0.5,259,63.3,1.57.10909240.53.30948256.2225.01225.23.6
6002,20250516,108,37.57142,126.9658,22.0,51.3,14.2,1549,85.0,1.87.71607180.04.21709180.050.0029.24.2
6002,20250516,419,37.55236,126.98736,20.9,77.0,38.0,1635,91.3,2.011.1231316.17.6231833.367.5168.03.2
6002,20250516,421,37.54721,127.03885,22.6,67.5,23.5,1725,83.8,1.19.51556239.54.11600218.145.0049.23.6
6002,20250517,108,37.57142,126.9658,24.3,2.2,2.2,1725,62.0,2.611.71840160.06.01538250.0230.02228.94.2
6002,20250517,419,37.55236,126.98736,25.4,4.0,3.5,1823,58.7,1.78.51836216.65.1022252.9202.50151.53.2
6002,20250517,421,37.54721,127.03885,25.1,3.0,3.0,1826,55.9,1.810.21847230.45.51854234.1225.01224.53.6
6002,20250518,108,37.57142,126.9658,21.0,-99.9,-99.9,0,31.0,2.69.71429200.05.21539270.0270.02278.44.2
6002,20250518,419,37.55236,126.98736,21.0,-99.9,-99.9,1,23.9,1.89.11436266.35.00338285.6247.51263.03.2
6002,20250518,421,37.54721,127.03885,21.7,-99.9,-99.9,1,23.0,1.98.81508239.54.41653267.9270.01266.93.6
6002,20250519,108,37.57142,126.9658,20.9,1.6,0.8,1945,46.0,2.89.81859180.05.71806180.0200.01201.04.2
6002,20250519,419,37.55236,126.98736,21.1,1.5,1.0,2045,39.8,1.87.1065693.45.4054279.5202.51111.23.2
6002,20250519,421,37.54721,127.03885,21.5,1.0,0.5,2015,42.1,1.97.81619195.34.61636207.7225.01210.23.6
6002,20250520,108,37.57142,126.9658,27.3,1.0,0.7,-235,69.0,2.59.31606180.05.21552200.0230.02226.54.2
6002,20250520,419,37.55236,126.98736,28.0,0.5,0.5,30,67.9,0.95.60729268.51.81737193.2180.00196.43.2
6002,20250520,421,37.54721,127.03885,28.2,0.5,0.5,56,62.7,1.28.20934215.44.01623224.2225.01232.43.6
6002,20250521,108,37.57142,126.9658,30.8,-99.9,-99.9,0,54.0,2.18.41839320.04.71848290.0270.01277.04.2
6002,20250521,419,37.55236,126.98736,30.1,-99.9,-99.9,1,51.8,1.78.1121311.65.0122231.2247.51272.53.2
6002,20250521,421,37.54721,127.03885,31.4,-99.9,-99.9,1,47.2,1.37.61832296.14.21835306.6292.51283.53.6
6002,20250522,108,37.57142,126.9658,28.5,0.8,0.7,456,39.0,2.16.6221770.03.81759200.050.0094.84.2
6002,20250522,419,37.55236,126.98736,28.0,1.0,0.5,538,38.2,2.17.9143851.35.3103334.645.0166.23.2
6002,20250522,421,37.54721,127.03885,28.3,0.5,0.5,611,34.1,1.87.71248130.84.31430112.7112.50124.63.6
6002,20250523,108,37.57142,126.9658,22.2,1.2,0.8,2115,36.0,2.89.20113140.04.4121870.070.0273.44.2
6002,20250523,419,37.55236,126.98736,19.8,1.0,1.0,2225,38.0,3.38.8231982.85.7214955.267.5378.93.2
6002,20250523,421,37.54721,127.03885,22.2,2.0,1.5,2206,32.2,2.67.3111570.14.4111573.967.5292.93.6
6002,20250524,108,37.57142,126.9658,19.3,4.3,2.4,105,53.0,3.18.2125350.04.6055650.050.0356.34.2
6002,20250524,419,37.55236,126.98736,16.3,4.5,2.5,124,60.2,4.111.8102242.87.5102642.745.0454.53.2
6002,20250524,421,37.54721,127.03885,18.1,2.5,0.5,1,51.8,2.88.3123796.45.11640114.490.0287.13.6
6002,20250525,108,37.57142,126.9658,22.6,-99.9,-99.9,0,44.0,2.18.71408290.05.01314230.0270.01267.74.2
6002,20250525,419,37.55236,126.98736,22.9,-99.9,-99.9,1,42.3,1.58.31214295.24.3000536.9225.00255.43.2
6002,20250525,421,37.54721,127.03885,23.2,-99.9,-99.9,1,40.6,1.67.91329261.43.51332249.5225.01234.03.6
6002,20250526,108,37.57142,126.9658,26.2,-99.9,-99.9,0,36.0,1.76.71715290.04.01635270.0270.00270.14.2
6002,20250526,419,37.55236,126.98736,25.8,-99.9,-99.9,1,35.7,1.35.01739236.33.2054776.4225.00179.73.2
6002,20250526,421,37.54721,127.03885,26.6,-99.9,-99.9,1,29.3,1.36.61752283.73.41754271.3225.00230.03.6
6002,20250527,108,37.57142,126.9658,27.0,-99.9,-99.9,0,36.0,1.97.11815320.04.51817290.0270.00273.64.2
6002,20250527,419,37.55236,126.98736,27.0,-99.9,-99.9,1,34.4,1.46.01825259.23.6035493.9225.00202.83.2
6002,20250527,421,37.54721,127.03885,27.2,-99.9,-99.9,1,32.6,1.56.01623249.43.31711259.5225.01216.33.6
6003,20250501,408,37.58463,127.06036,18.6,22.0,8.5,1336,20.4,1.57.90642158.03.20648172.8180.01206.64.2
6003,20250501,419,37.55236,126.98736,16.5,21.0,8.0,1327,26.7,1.15.90656135.62.62318227.790.00118.33.2
6003,20250501,421,37.54721,127.03885,18.2,19.5,7.0,1350,21.0,1.57.00633164.04.30655155.7157.50183.33.4
6003,20250502,408,37.58463,127.06036,19.0,-99.9,-99.9,1,29.4,2.48.81302325.04.51125340.8270.02283.64.2
6003,20250502,419,37.55236,126.98736,18.4,-99.9,-99.9,1,33.5,2.211.11307321.46.11311300.1247.52246.13.2
6003,20250502,421,37.54721,127.03885,18.6,-99.9,-99.9,1,30.0,2.511.31329345.24.80814293.6247.52273.13.4
6003,20250503,408,37.58463,127.06036,13.8,7.0,2.0,451,40.9,1.67.21414340.04.31419324.9270.01272.64.2
6003,20250503,419,37.55236,126.98736,14.0,8.0,2.5,448,56.4,1.68.61542260.74.21402270.2225.01248.53.2
6003,20250503,421,37.54721,127.03885,14.0,7.5,2.5,501,51.2,1.48.11411323.93.81417339.6225.01246.63.4
6003,20250504,408,37.58463,127.06036,20.5,-99.9,-99.9,1,19.0,2.515.91414244.06.61330254.7247.51252.44.2
6003,20250504,419,37.55236,126.98736,18.6,-99.9,-99.9,1,22.2,2.217.31425243.15.11418219.8225.02226.53.2
6003,20250504,421,37.54721,127.03885,20.4,-99.9,-99.9,1,18.7,2.215.51447273.78.81439262.4225.02245.43.4
6003,20250505,408,37.58463,127.06036,15.3,-99.9,-99.9,1,48.0,1.68.1141528.04.6141616.745.0150.54.2
6003,20250505,419,37.55236,126.98736,13.2,-99.9,-99.9,1,53.8,3.811.4142239.28.6151433.345.0348.13.2
6003,20250505,421,37.54721,127.03885,15.6,-99.9,-99.9,1,46.9,1.68.3151931.04.7140336.445.0161.93.4
6003,20250506,408,37.58463,127.06036,20.1,-99.9,-99.9,1,33.4,1.57.21803320.03.71756326.445.00320.84.2
6003,20250506,419,37.55236,126.98736,18.3,-99.9,-99.9,1,38.0,3.18.81724327.46.0043246.245.0031.23.2
6003,20250506,421,37.54721,127.03885,20.1,-99.9,-99.9,1,33.0,1.97.81904281.23.91904266.322.50333.33.4
6003,20250507,408,37.58463,127.06036,21.5,-99.9,-99.9,1,33.9,1.67.41604253.03.51411242.6247.51245.34.2
6003,20250507,419,37.55236,126.98736,22.0,-99.9,-99.9,1,35.0,1.57.51659269.13.41656261.2225.01230.33.2
6003,20250507,421,37.54721,127.03885,21.2,-99.9,-99.9,1,33.1,1.67.91719291.54.41721287.8247.51231.73.4
6003,20250508,408,37.58463,127.06036,25.1,-99.9,-99.9,1,23.5,1.39.11411180.04.41819259.845.00204.54.2
6003,20250508,419,37.55236,126.98736,25.1,-99.9,-99.9,1,25.3,1.68.61828275.83.71826263.4225.00118.63.2
6003,20250508,421,37.54721,127.03885,25.1,-99.9,-99.9,1,22.5,1.29.11837279.63.71811292.3247.50231.43.4
6003,20250509,408,37.58463,127.06036,18.3,18.0,4.5,1553,46.7,1.78.2141847.03.8134155.245.0148.94.2
6003,20250509,419,37.55236,126.98736,17.2,7.5,2.0,1641,39.3,4.115.0141535.17.9141555.567.5461.73.2
6003,20250509,421,37.54721,127.03885,18.2,15.5,3.5,1642,48.5,2.09.3125046.25.4125978.367.5266.53.4
6003,20250510,408,37.58463,127.06036,15.2,14.5,3.0,57,87.8,2.69.90254213.04.80822229.4225.02227.94.2
6003,20250510,419,37.55236,126.98736,13.8,10.5,2.5,45,100.0,1.57.30620238.82.51144215.5202.51205.13.2
6003,20250510,421,37.54721,127.03885,15.4,9.0,2.0,107,88.1,2.710.10806229.54.80810220.4225.02223.73.4
6003,20250511,408,37.58463,127.06036,20.5,-99.9,-99.9,1,49.6,1.46.61708263.03.41714269.5202.50220.64.2
6003,20250511,419,37.55236,126.98736,20.6,-99.9,-99.9,1,55.7,1.04.81623245.22.4070488.5225.00209.93.2
6003,20250511,421,37.54721,127.03885,21.3,-99.9,-99.9,1,49.3,1.66.61748243.73.51710229.3225.01203.03.4
6003,20250512,408,37.58463,127.06036,24.1,-99.9,-99.9,1,27.3,1.69.21406276.04.31357264.3225.01228.54.2
6003,20250512,419,37.55236,126.98736,23.9,-99.9,-99.9,1,34.5,1.17.81253280.22.7063489.0202.50186.13.2
6003,20250512,421,37.54721,127.03885,23.8,-99.9,-99.9,1,30.5,1.37.51330212.53.91356248.5225.01223.33.4
6003,20250513,408,37.58463,127.06036,26.6,-99.9,-99.9,1,22.0,1.914.31412269.06.51321219.4225.01242.64.2
6003,20250513,419,37.55236,126.98736,25.8,-99.9,-99.9,1,26.2,1.37.81435248.52.41245199.390.00162.83.2
6003,20250513,421,37.54721,127.03885,26.6,-99.9,-99.9,1,22.8,1.513.11414279.74.91438236.3225.01227.63.4
6003,20250514,408,37.58463,127.06036,27.0,-99.9,-99.9,1,26.7,1.78.31557207.04.11637216.7202.51215.84.2
6003,20250514,419,37.55236,126.98736,27.4,-99.9,-99.9,1,29.2,1.05.22206219.52.7082966.8225.00183.13.2
6003,20250514,421,37.54721,127.03885,26.8,-99.9,-99.9,1,27.4,1.38.01555268.03.51246177.7225.01219.23.4
6003,20250515,408,37.58463,127.06036,22.9,2.0,0.5,156,64.0,1.77.20849252.03.50915251.3202.51220.24.2
6003,20250515,419,37.55236,126.98736,23.1,2.0,0.5,325,65.6,0.75.20856238.01.50151160.5202.50201.93.2
6003,20250515,421,37.54721,127.03885,23.4,1.0,0.5,259,63.3,1.57.10909240.53.30948256.2225.01225.23.4
6003,20250516,408,37.58463,127.06036,22.6,42.5,17.5,1733,83.6,1.17.91602190.03.3215139.945.0032.54.2
6003,20250516,419,37.55236,126.98736,20.9,77.0,38.0,1635,91.3,2.011.1231316.17.6231833.367.5168.03.2
6003,20250516,421,37.54721,127.03885,22.6,67.5,23.5,1725,83.8,1.19.51556239.54.11600218.145.0049.23.4
6003,20250517,408,37.58463,127.06036,25.7,3.0,3.0,1829,53.0,1.910.21846238.04.91617236.2225.01233.34.2
6003,20250517,419,37.55236,126.98736,25.4,4.0,3.5,1823,58.7,1.78.51836216.65.1022252.9202.50151.53.2
6003,20250517,421,37.54721,127.03885,25.1,3.0,3.0,1826,55.9,1.810.21847230.45.51854234.1225.01224.53.4
6003,20250518,408,37.58463,127.06036,21.5,-99.9,-99.9,1,24.0,1.88.71353260.04.11813264.2270.01286.84.2
6003,20250518,419,37.55236,126.98736,21.0,-99.9,-99.9,1,23.9,1.89.11436266.35.00338285.6247.51263.03.2
6003,20250518,421,37.54721,127.03885,21.7,-99.9,-99.9,1,23.0,1.98.81508239.54.41653267.9270.01266.93.4
6003,20250519,408,37.58463,127.06036,21.5,1.5,1.0,2051,41.0,1.98.01518186.04.41238214.5225.01222.84.2
6003,20250519,419,37.55236,126.98736,21.1,1.5,1.0,2045,39.8,1.87.1065693.45.4054279.5202.51111.23.2
6003,20250519,421,37.54721,127.03885,21.5,1.0,0.5,2015,42.1,1.97.81619195.34.61636207.7225.01210.23.4
6003,20250520,408,37.58463,127.06036,28.4,2.5,1.5,100,62.8,1.39.21627217.04.41629235.1225.01231.94.2
6003,20250520,419,37.55236,126.98736,28.0,0.5,0.5,30,67.9,0.95.60729268.51.81737193.2180.00196.43.2
6003,20250520,421,37.54721,127.03885,28.2,0.5,0.5,56,62.7,1.28.20934215.44.01623224.2225.01232.43.4
6003,20250521,408,37.58463,127.06036,31.0,-99.9,-99.9,1,48.9,1.25.61733246.03.01738253.0247.50261.84.2
